time,date,run,ahu1_fan_power,ahu1_heat_power,ahu2_heat_power,ch1_power,ahu2_fan_power,dx_c1_power,ch2_power,dx_c2_power,exf1_power,exf2_power,oau_fan_power,oau_heat_power,pump1_power,pump2_power,pump4_power,pump5_power,pump3_power,vav1_heat_power,vav2_heat_power,vav3_heat_power,vav4_heat_power,zs1_heat_power,zs2_heat_power,zs3_heat_power,zs4_heat_power
2023-11-22 16:00:01.007000-05:00,2023-11-22,1,2.00538,1.98236,1.990119,1.001863,2.00463,0.000890695575,1.880748,0.000842390053,1.01091,2.008973,1.995558,0.000906797415,1.009982,2.100506,6.572128,2.008788,1.011847,2.013222,2.016268,2.009401,2.016772,2.0158,2.014165,2.019817,2.011909
2023-11-22 16:00:11.007000-05:00,2023-11-22,1,2.004272,1.982477,1.990078,1.006085,2.008171,0.000922899256,1.896129,0.000939001097,1.007666,2.012852,1.991885,0.000858491893,1.012172,2.118432,6.577656,2.012112,1.009722,2.014501,2.016096,2.011892,2.017671,2.018063,2.016371,2.019685,2.014039
2023-11-22 16:00:21.007000-05:00,2023-11-22,1,2.004893,1.982459,1.990064,1.00078,2.008682,0.000939001097,1.863178,0.000842390053,1.009967,2.013586,2.005545,0.000874593734,1.007249,2.124759,6.571794,2.013249,1.009962,2.014383,2.015521,2.012094,2.017604,2.018604,2.016852,2.01973,2.014374
2023-11-22 16:00:31.007000-05:00,2023-11-22,1,1.998797,1.982315,1.989888,1.000302,2.009962,0.000922899256,1.767185,0.000906797415,1.007315,2.014749,1.998393,0.000955102937,1.011532,2.113879,6.571377,2.013613,1.009195,2.014468,2.009974,2.014668,2.017492,2.019916,2.018208,2.019791,2.015926
2023-11-22 16:00:41.007000-05:00,2023-11-22,1,1.998951,1.981568,1.989228,1.000334,2.009611,0.000874593734,1.75995,0.000874593734,1.013546,2.015572,2.002581,0.000890695575,1.010573,2.118304,6.572142,2.01136,1.011591,2.012411,2.007286,2.015617,2.011177,2.012567,2.016401,2.018894,2.017131
2023-11-22 16:00:51.007000-05:00,2023-11-22,1,2.01421,1.981888,1.989406,0.995045613,2.001664,0.000922899256,1.875253,0.000874593734,1.004487,2.015036,1.994978,0.000890695575,1.008927,2.120094,6.577463,2.006627,1.010249,2.003898,2.014477,2.015889,2.009078,2.012286,2.011147,2.018937,2.019352
2023-11-22 16:01:01.007000-05:00,2023-11-22,1,2.01682,1.982313,1.989869,1.001847,2.003544,0.000955102937,1.928233,0.000939001097,1.009296,2.008989,1.998135,0.000922899256,1.012491,2.114662,6.557537,2.006898,1.012023,2.008334,2.015927,2.010873,2.013036,2.014268,2.012913,2.019193,2.015325
2023-11-22 16:01:11.007000-05:00,2023-11-22,1,2.008582,1.982404,1.989964,1.000239,2.004133,0.000858491893,1.870925,0.000939001097,1.005957,2.007735,2.011377,0.000874593734,1.008879,2.099484,6.572029,2.00783,1.006224,2.010288,2.016064,2.008151,2.014627,2.014917,2.013548,2.019335,2.012786
2023-11-22 16:01:21.007000-05:00,2023-11-22,1,2.010795,1.982241,1.989682,1.003631,2.003563,0.000987306619,1.857732,0.000858491893,1.008865,2.012556,2.008703,0.000890695575,1.012891,2.114454,6.565519,2.007367,1.00862,2.005774,2.015681,2.015758,2.011069,2.014047,2.012794,2.018988,2.019605
2023-11-22 16:01:31.008000-05:00,2023-11-22,1,2.004296,1.981552,1.989185,1.006642,2.011241,0.000890695575,1.952495,0.000955102937,1.01043,2.015225,1.996331,0.001003408,1.014105,2.115908,6.567107,2.012049,1.012757,2.013361,2.007134,2.015626,2.011606,2.010931,2.018032,2.018819,2.017085
2023-11-22 16:01:41.007000-05:00,2023-11-22,1,2.011424,1.982409,1.990097,0.996654458,2.007242,0.000858491893,1.974297,0.000842390053,1.005174,2.010758,1.996975,0.000955102937,0.991666929,2.126325,6.570117,2.011633,0.997692851,2.014487,2.016316,2.01049,2.017524,2.017064,2.015405,2.019825,2.013199
2023-11-22 16:01:51.007000-05:00,2023-11-22,1,2.008298,1.981947,1.989397,1.000669,2.002004,0.000842390053,1.829525,0.000842390053,1.00896,2.015565,1.995364,0.000890695575,0.98751164,2.116515,6.560459,2.005392,0.978330969,2.00442,2.01508,2.015885,2.009864,2.012541,2.011467,2.01849,2.018874
2023-11-22 16:02:01.007000-05:00,2023-11-22,1,2.005125,1.981454,1.989141,1.001226,2.008105,0.000922899256,1.773606,0.000922899256,1.015143,2.015486,1.990016,0.000922899256,1.008863,2.09148,6.559123,2.009937,1.004562,2.011587,2.008543,2.015524,2.009173,2.010819,2.01574,2.018974,2.017624
2023-11-22 16:02:11.007000-05:00,2023-11-22,1,2.003943,1.981465,1.989103,1.001417,2.008918,0.000987306619,1.825276,0.000955102937,1.009807,2.015191,1.998425,0.000939001097,1.00856,2.104021,6.564132,2.009322,1.006751,2.012927,2.008047,2.015543,2.009015,2.010553,2.015796,2.018745,2.017492
2023-11-22 16:02:21.007000-05:00,2023-11-22,1,2.002409,1.982428,1.990061,1.000892,2.008664,0.000810186372,1.871388,0.000955102937,1.007107,2.013744,1.993786,0.000939001097,1.009918,2.105875,6.577427,2.012621,1.010681,2.014733,2.016375,2.012354,2.017702,2.018821,2.017129,2.01995,2.014573
2023-11-22 16:02:31.007000-05:00,2023-11-22,1,2.004207,1.981394,1.989091,1.001146,2.012086,0.000987306619,1.878863,0.000794084531,1.007842,2.016425,2.000197,0.000858491893,1.009055,2.118752,6.572413,2.014614,1.007933,2.013644,2.007134,2.015597,2.009736,2.009262,2.019138,2.019264,2.017913
2023-11-22 16:02:41.007000-05:00,2023-11-22,1,2.006808,1.981793,1.989269,0.999314627,1.999465,0.000922899256,1.87126,0.000890695575,1.008385,2.01556,1.994108,0.000906797415,1.013195,2.119694,6.573633,2.003664,1.012007,2.004444,2.014377,2.015738,2.009727,2.010458,2.009443,2.01908,2.019152
2023-11-22 16:02:51.007000-05:00,2023-11-22,1,2.013697,1.982546,1.990016,1.003695,2.007257,0.000906797415,1.919975,0.000906797415,1.011149,2.011063,1.994494,0.000858491893,1.00653,2.115956,6.569454,2.010417,1.004482,2.012803,2.016168,2.009368,2.016268,2.016751,2.015191,2.019284,2.01317
2023-11-22 16:03:01.007000-05:00,2023-11-22,1,2.010249,1.981641,1.98917,1.005129,2.001144,0.000939001097,1.954108,0.000987306619,1.013753,2.014871,2.001615,0.000826288212,1.00979,2.127795,6.572709,2.005689,1.011735,2.004492,2.012819,2.015433,2.007463,2.011578,2.010699,2.018658,2.018692
2023-11-22 16:03:11.007000-05:00,2023-11-22,1,2.005448,1.98174,1.989262,1.00172,2.001814,0.000955102937,1.93197,0.000842390053,1.006692,2.015701,1.999102,0.000987306619,1.006946,2.12142,6.568606,2.00528,1.008125,2.004712,2.013455,2.015809,2.007729,2.011945,2.011033,2.019119,2.019162
2023-11-22 16:03:21.007000-05:00,2023-11-22,1,2.006067,1.981521,1.989086,1.003456,2.003239,0.000922899256,1.884453,0.000874593734,1.009583,2.015667,2.001003,0.000971204778,1.010669,2.118608,6.572575,2.005147,1.011208,2.007305,2.011132,2.015432,2.006775,2.010954,2.011393,2.018802,2.018475
2023-11-22 16:03:31.007000-05:00,2023-11-22,1,2.005028,1.982185,1.989728,1.003791,2.010074,0.000906797415,1.869455,0.000874593734,1.00618,2.016133,1.997716,0.000906797415,1.010877,2.120206,6.567088,2.014801,1.010153,2.014048,2.005502,2.015292,2.017341,2.019834,2.018466,2.019376,2.016
2023-11-22 16:03:41.007000-05:00,2023-11-22,1,2.013236,1.982564,1.99003,0.991015537,2.007322,0.000874593734,1.853387,0.000890695575,1.010207,2.011011,1.996685,0.000874593734,1.010845,2.117202,6.570471,2.010303,1.016512,2.014406,2.015965,2.010372,2.017354,2.017144,2.015625,2.019268,2.013135
2023-11-22 16:03:51.007000-05:00,2023-11-22,1,2.006936,1.981937,1.989492,1.001513,2.002116,0.000939001097,1.794897,0.000842390053,1.011037,2.015933,1.991788,0.000987306619,0.984539011,2.1134,6.571804,2.005799,1.011463,2.004074,2.015293,2.015859,2.009612,2.012497,2.011377,2.018936,2.019311
2023-11-22 16:04:01.007000-05:00,2023-11-22,1,2.013751,1.982518,1.990152,0.99944206,2.007069,0.001003408,1.78616,0.000971204778,1.006101,2.011744,2.00271,0.000906797415,0.992913516,2.114758,6.571589,2.011048,0.980359813,2.014663,2.016313,2.009647,2.017684,2.017543,2.015897,2.019975,2.013184
2023-11-22 16:04:11.007000-05:00,2023-11-22,1,2.010033,1.982516,1.990124,1.002739,2.00801,0.000922899256,1.86091,0.000906797415,1.005461,2.012609,1.992916,0.000922899256,1.005939,2.123161,6.567981,2.011117,1.004978,2.014731,2.016206,2.010657,2.017683,2.017985,2.016202,2.019784,2.013066
2023-11-22 16:04:21.007000-05:00,2023-11-22,1,2.003052,1.981659,1.989288,1.001449,2.010517,0.000906797415,1.907341,0.000971204778,1.007315,2.015578,2.004192,0.000890695575,1.007585,2.118256,6.567968,2.01449,1.010106,2.013599,2.005747,2.015576,2.016013,2.011064,2.018566,2.018871,2.016332
2023-11-22 16:04:31.007000-05:00,2023-11-22,1,2.01484,1.982491,1.990062,1.00043,2.0066,0.000890695575,1.892503,0.000874593734,1.008657,2.010938,1.997974,0.000955102937,1.009039,2.112633,6.566685,2.010381,1.011591,2.013795,2.016134,2.010643,2.017027,2.016992,2.015422,2.019536,2.013423
2023-11-22 16:04:41.007000-05:00,2023-11-22,1,2.01684,1.982483,1.990042,0.987160681,2.00576,0.000939001097,1.890107,0.000826288212,1.008513,2.009203,1.995107,0.000939001097,0.994639559,2.116787,6.565828,2.009629,1.009195,2.012345,2.016129,2.008779,2.016064,2.016229,2.014643,2.019528,2.012305
2023-11-22 16:04:51.007000-05:00,2023-11-22,1,2.006876,1.982237,1.989793,1.001131,2.010284,0.000858491893,1.920151,0.000842390053,1.008928,2.014805,2.003612,0.000874593734,1.010414,2.119774,6.569358,2.013928,1.00592,2.014429,2.008868,2.014572,2.01743,2.018457,2.018147,2.019617,2.015901
2023-11-22 16:05:01.007000-05:00,2023-11-22,1,2.006324,1.981597,1.989165,1.001911,2.002511,0.000955102937,1.913826,0.000890695575,1.008257,2.014966,1.999907,0.000906797415,1.003813,2.120206,6.563963,2.004956,1.011,2.006086,2.012223,2.015412,2.007562,2.01154,2.011558,2.018241,2.018132
2023-11-22 16:05:11.007000-05:00,2023-11-22,1,2.015292,1.982303,1.989925,1.002325,2.002646,0.000987306619,1.82098,0.000906797415,1.012667,2.008107,1.994656,0.000906797415,1.01027,2.123641,6.571457,2.007306,1.010441,2.00849,2.016014,2.010322,2.013235,2.013887,2.012415,2.019512,2.014984
2023-11-22 16:05:21.007000-05:00,2023-11-22,1,2.013089,1.982497,1.990043,1.002341,2.007396,0.000874593734,1.779788,0.000858491893,1.003608,2.010865,2.001421,0.000890695575,1.008847,2.119391,6.572434,2.010936,1.008141,2.013661,2.016159,2.009427,2.016972,2.0171,2.015439,2.019706,2.013142
2023-11-22 16:05:31.007000-05:00,2023-11-22,1,2.000425,1.982387,1.989957,0.999537635,2.00949,0.000922899256,1.775491,0.000890695575,1.007235,2.014792,2.010056,0.001003408,1.007745,2.117745,6.574448,2.012947,1.007438,2.014651,2.011485,2.013485,2.017514,2.019584,2.017856,2.019795,2.015317
2023-11-22 16:05:41.007000-05:00,2023-11-22,1,2.007706,1.982268,1.98986,1.002883,2.009766,0.000858491893,1.82542,0.000842390053,1.012635,2.015102,2.005835,0.000794084531,1.007649,2.115492,6.571922,2.013198,1.008252,2.014373,2.008178,2.014542,2.01741,2.01999,2.018214,2.019629,2.015736
2023-11-22 16:05:51.007000-05:00,2023-11-22,1,2.005359,1.982407,1.990062,1.001927,2.008069,0.000842390053,1.896608,0.000874593734,1.01484,2.013116,1.99269,0.000922899256,1.008432,2.120957,6.55811,2.01189,1.012965,2.014608,2.0158,2.012558,2.017692,2.018611,2.016898,2.019741,2.014368
2023-11-22 16:06:01.007000-05:00,2023-11-22,1,2.015713,1.982468,1.990036,1.002453,2.006135,0.000874593734,1.879805,0.000842390053,1.009967,2.010409,1.991659,0.000858491893,1.014489,2.111386,6.56777,2.010218,1.010473,2.01311,2.016127,2.008587,2.016524,2.016432,2.014773,2.019506,2.012447
2023-11-22 16:06:11.007000-05:00,2023-11-22,1,2.008923,1.982135,1.989622,1.001545,2.003015,0.000955102937,1.858626,0.000890695575,1.010302,2.012844,1.997587,0.000858491893,0.997564243,2.118193,6.571213,2.006325,0.991462542,2.005169,2.015615,2.016211,2.010535,2.013103,2.011954,2.018941,2.019583
2023-11-22 16:06:21.007000-05:00,2023-11-22,1,2.004426,1.981937,1.989434,1.00027,2.011128,0.000810186372,1.903492,0.000858491893,1.011884,2.015159,2.000519,0.000922899256,1.010254,2.097471,6.573212,2.015084,1.012534,2.013965,2.005607,2.015744,2.016914,2.016227,2.018746,2.019122,2.016444
2023-11-22 16:06:31.007000-05:00,2023-11-22,1,2.009698,1.98242,1.990084,1.002309,2.007346,0.000922899256,1.952175,0.000842390053,1.009024,2.012531,1.997974,0.000794084531,1.005747,2.10907,6.566186,2.011735,1.007086,2.014643,2.016071,2.011068,2.017634,2.017815,2.016114,2.019588,2.013565
2023-11-22 16:06:41.007000-05:00,2023-11-22,1,2.010193,1.982294,1.989824,1.003281,2.00331,0.001003408,1.888606,0.000810186372,1.012491,2.00702,1.999359,0.000858491893,1.005331,2.12233,6.564657,2.006883,1.014547,2.008632,2.015697,2.008296,2.013287,2.013904,2.012434,2.018451,2.012747
2023-11-22 16:06:51.007000-05:00,2023-11-22,1,2.010071,1.981921,1.989487,1.00395,2.001115,0.000826288212,1.788636,0.000922899256,1.009919,2.0159,1.999134,0.000826288212,1.0088,2.115876,6.570864,2.005622,1.007597,2.00505,2.015097,2.015889,2.010189,2.012159,2.011007,2.019078,2.019395
2023-11-22 16:07:01.007000-05:00,2023-11-22,1,2.012719,1.981957,1.989465,1.004237,2.002393,0.000874593734,1.788428,0.000971204778,1.010095,2.014878,1.999972,0.000874593734,1.00971,2.12535,6.572458,2.006404,1.011064,2.005248,2.015042,2.015964,2.010219,2.012673,2.011556,2.018968,2.019301
2023-11-22 16:07:11.007000-05:00,2023-11-22,1,2.006594,1.981522,1.989105,1.002007,2.00285,0.000971204778,1.810406,0.000858491893,1.009392,2.015195,2.009863,0.000874593734,1.00351,2.115285,6.573258,2.004715,1.008923,2.006432,2.011302,2.01564,2.00615,2.01098,2.010993,2.018702,2.018568
2023-11-22 16:07:21.007000-05:00,2023-11-22,1,2.004583,1.982221,1.989756,1.004539,2.010484,0.000890695575,1.847286,0.000890695575,1.010286,2.015553,1.987825,0.000939001097,1.00693,2.116515,6.54763,2.014256,1.008284,2.014189,2.005715,2.015246,2.017253,2.020161,2.018466,2.019427,2.01614
2023-11-22 16:07:31.007000-05:00,2023-11-22,1,2.012598,1.982421,1.990092,1.002341,2.008464,0.000890695575,1.866788,0.000906797415,1.013849,2.01281,1.997974,0.000987306619,1.007825,2.110668,6.570109,2.011555,1.012725,2.014537,2.016131,2.012022,2.017615,2.018131,2.016414,2.019607,2.013811
2023-11-22 16:07:41.007000-05:00,2023-11-22,1,2.001709,1.982409,1.99002,1.002086,2.008149,0.000874593734,1.875972,0.000858491893,1.013274,2.013735,2.000262,0.000955102937,1.010014,2.118256,6.57216,2.011929,1.009818,2.014617,2.014091,2.012427,2.017634,2.018654,2.016947,2.019683,2.01441
2023-11-22 16:07:51.007000-05:00,2023-11-22,1,2.016379,1.982483,1.99007,1.002054,2.006845,0.000874593734,1.899291,0.000922899256,1.005493,2.011171,1.99269,0.000939001097,1.009902,2.121276,6.572009,2.010656,1.004179,2.013976,2.016253,2.010502,2.017243,2.01698,2.015447,2.019742,2.0134
2023-11-22 16:08:01.007000-05:00,2023-11-22,1,2.009823,1.982102,1.989563,1.001067,2.003321,0.000922899256,1.921573,0.000810186372,1.01206,2.013412,1.996621,0.000874593734,1.009455,2.114342,6.570531,2.007043,1.013828,2.005144,2.015485,2.016099,2.010434,2.013283,2.012169,2.018552,2.019207
2023-11-22 16:08:11.007000-05:00,2023-11-22,1,2.003211,1.982395,1.990004,1.00078,2.00843,0.000971204778,1.914545,0.000922899256,1.010414,2.013599,1.991756,0.000874593734,1.005268,2.093445,6.5668,2.0125,1.003172,2.014194,2.01587,2.013064,2.017335,2.018338,2.016644,2.01904,2.014299
2023-11-22 16:08:21.007000-05:00,2023-11-22,1,2.005792,1.981931,1.989464,1.000446,2.011066,0.001003408,1.880013,0.000858491893,1.014664,2.015818,1.991788,0.000906797415,1.008815,2.113783,6.568631,2.015247,1.013125,2.013722,2.004569,2.015887,2.016895,2.01544,2.018736,2.019177,2.016176
2023-11-22 16:08:31.007000-05:00,2023-11-22,1,2.00238,1.981728,1.989354,1.001704,2.010385,0.000810186372,1.852892,0.001003408,1.008992,2.016113,1.99733,0.000906797415,1.008528,2.124296,6.561798,2.014739,1.009546,2.013703,2.005045,2.015688,2.016751,2.010158,2.018657,2.019141,2.01598
2023-11-22 16:08:41.007000-05:00,2023-11-22,1,2.000086,1.982098,1.98964,1.004348,2.011078,0.000890695575,1.863306,0.000858491893,1.009615,2.015569,1.994366,0.000874593734,1.005411,2.103063,6.566112,2.014643,1.009818,2.013925,1.99902,2.015807,2.017055,2.020601,2.018806,2.019364,2.016683
2023-11-22 16:08:51.007000-05:00,2023-11-22,1,2.005385,1.981894,1.989383,1.003918,2.010414,0.000971204778,1.866197,0.000794084531,1.013194,2.015458,2.007801,0.000858491893,1.005076,2.113272,6.57177,2.014332,1.007038,2.013505,2.006432,2.015894,2.016698,2.011133,2.018602,2.01897,2.016328
2023-11-22 16:09:01.007000-05:00,2023-11-22,1,2.005525,1.981706,1.989252,1.003313,1.99982,0.000939001097,1.823663,0.000842390053,1.011373,2.015702,2.004643,0.000906797415,1.006498,2.109821,6.578383,2.00323,1.009754,2.004069,2.013963,2.015679,2.009459,2.010778,2.009722,2.019164,2.019321
2023-11-22 16:09:11.007000-05:00,2023-11-22,1,2.011857,1.982473,1.990022,1.000207,2.006855,0.000971204778,1.833726,0.000858491893,1.012204,2.010949,1.994849,0.000858491893,1.003845,2.101209,6.566738,2.010825,1.008684,2.014079,2.016181,2.010804,2.017194,2.01703,2.01548,2.019504,2.013706
2023-11-22 16:09:21.007000-05:00,2023-11-22,1,2.006169,1.981397,1.989011,0.998183657,2.007395,0.000971204778,1.901623,0.000890695575,1.006708,2.014813,1.99762,0.000939001097,0.991714875,2.118304,6.569606,2.006575,0.994513796,2.011422,2.009523,2.015454,2.005359,2.01114,2.013992,2.018778,2.018122
2023-11-22 16:09:31.007000-05:00,2023-11-22,1,2.011296,1.982429,1.990113,1.002978,2.006488,0.000874593734,1.936427,0.000842390053,1.005445,2.010181,1.996782,0.000955102937,1.008352,2.115636,6.566919,2.01019,1.010984,2.014512,2.016263,2.010282,2.017651,2.016843,2.015223,2.019928,2.013113
2023-11-22 16:09:41.007000-05:00,2023-11-22,1,2.010755,1.982435,1.989809,1.002198,2.010777,0.000922899256,1.93804,0.000874593734,1.014169,2.015754,1.996653,0.000826288212,1.01385,2.114805,6.568597,2.014568,1.017486,2.014324,2.007704,2.015025,2.017484,2.020444,2.018614,2.019575,2.015903
2023-11-22 16:09:51.007000-05:00,2023-11-22,1,1.998785,1.982158,1.989851,1.002708,2.009492,0.000971204778,1.912516,0.000810186372,1.013626,2.014524,1.997233,0.000826288212,1.011692,2.122027,6.573668,2.013449,1.014499,2.014091,2.000415,2.014334,2.017329,2.019309,2.01766,2.019432,2.015539
2023-11-22 16:10:01.007000-05:00,2023-11-22,1,2.008034,1.982065,1.989529,0.997976578,2.010515,0.000842390053,1.903875,0.000922899256,1.011692,2.015104,2.018465,0.000874593734,0.993632701,2.109661,6.568633,2.014828,0.984002147,2.013977,2.006753,2.01561,2.01717,2.019599,2.018902,2.019378,2.016331
2023-11-22 16:10:11.007000-05:00,2023-11-22,1,2.005677,1.981768,1.989259,0.998773035,2.000569,0.000939001097,1.9083,0.000745779009,1.007171,2.01638,1.999682,0.000858491893,1.007137,2.116483,6.565516,2.004999,1.008236,2.002569,2.013629,2.015926,2.00829,2.011626,2.010499,2.01937,2.01949
2023-11-22 16:10:21.007000-05:00,2023-11-22,1,2.010074,1.982119,1.989616,1.001959,2.011128,0.000922899256,1.915695,0.000890695575,1.010542,2.015661,1.990145,0.001003408,1.005315,2.11308,6.558849,2.014123,1.0114,2.014048,2.005239,2.015495,2.017145,2.017855,2.018693,2.019308,2.016404
2023-11-22 16:10:31.007000-05:00,2023-11-22,1,2.013403,1.981544,1.989119,1.001099,2.00723,0.000874593734,1.90683,0.000890695575,1.011405,2.015278,1.995687,0.000922899256,1.008112,2.115844,6.556507,2.009528,1.0087,2.009891,2.008537,2.015545,2.008994,2.010929,2.014879,2.018821,2.017803
2023-11-22 16:10:41.007000-05:00,2023-11-22,1,2.002102,1.982151,1.989613,0.996304016,2.003553,0.000842390053,1.872091,0.000874593734,1.008865,2.012048,1.990306,0.000794084531,0.992625842,2.119407,6.557119,2.007481,1.009994,2.005423,2.015378,2.014215,2.010692,2.01358,2.012421,2.01863,2.018113
2023-11-22 16:10:51.007000-05:00,2023-11-22,1,2.005004,1.982391,1.989937,1.002166,2.004574,0.000874593734,1.816204,0.000794084531,1.007762,2.00908,2.002356,0.000922899256,1.008895,2.119551,6.57508,2.008566,1.010457,2.010204,2.015955,2.008911,2.014473,2.01544,2.014095,2.019265,2.013767
2023-11-22 16:11:01.007000-05:00,2023-11-22,1,2.009669,1.982331,1.989887,1.00129,2.003078,0.000874593734,1.784835,0.000890695575,1.009296,2.00723,1.995429,0.000874593734,1.009663,2.112105,6.566389,2.006659,1.00707,2.008562,2.016016,2.009377,2.013197,2.014189,2.012796,2.01919,2.013965
2023-11-22 16:11:11.007000-05:00,2023-11-22,1,2.007499,1.981959,1.989446,0.999935864,2.001458,0.000858491893,1.828758,0.000922899256,1.007011,2.015238,1.997749,0.000890695575,1.00522,2.104485,6.569638,2.005642,1.012246,2.005104,2.015111,2.015947,2.010283,2.012273,2.01116,2.018896,2.019339
2023-11-22 16:11:21.007000-05:00,2023-11-22,1,2.006581,1.982234,1.989686,1.001863,2.01068,0.001035612,1.928137,0.000826288212,1.011613,2.015857,1.999037,0.000906797415,1.008576,2.113959,6.567351,2.014699,1.011607,2.014123,2.004793,2.015624,2.017191,2.020207,2.018733,2.019414,2.016347
2023-11-22 16:11:31.007000-05:00,2023-11-22,1,2.011943,1.982513,1.990036,1.003345,2.005965,0.000874593734,1.931891,0.000874593734,1.008849,2.009602,1.990338,0.000922899256,1.007761,2.115013,6.565258,2.009514,1.01223,2.012385,2.01616,2.008424,2.016139,2.016124,2.01456,2.019745,2.012338
2023-11-22 16:11:41.007000-05:00,2023-11-22,1,2.005986,1.981655,1.98916,1.002118,2.001106,0.000874593734,1.87479,0.000922899256,1.008833,2.015782,2.000487,0.000971204778,1.008608,2.115508,6.567947,2.005886,0.998331856,2.002022,2.012703,2.01574,2.006823,2.011551,2.010567,2.018577,2.018717
2023-11-22 16:11:51.007000-05:00,2023-11-22,1,2.00808,1.981682,1.989232,1.003711,2.001522,0.000874593734,1.900809,0.000826288212,1.004471,2.016325,2.00329,0.000955102937,1.004213,2.116611,6.566533,2.005211,1.008604,2.004575,2.012841,2.01577,2.00741,2.011973,2.011087,2.019267,2.019356
2023-11-22 16:12:01.007000-05:00,2023-11-22,1,2.005641,1.982399,1.99003,0.999537635,2.008631,0.000971204778,1.979296,0.000874593734,1.008705,2.013668,1.995944,0.000987306619,1.006994,2.121771,6.571473,2.012889,1.014754,2.01454,2.015986,2.012549,2.0177,2.018772,2.017028,2.019798,2.014425
2023-11-22 16:12:11.007000-05:00,2023-11-22,1,2.009182,1.982488,1.99003,1.003472,2.005994,0.000922899256,1.920119,0.001035612,1.01075,2.010137,1.990822,0.000987306619,1.000713,2.119519,6.568901,2.010063,1.009786,2.013134,2.016036,2.009068,2.016542,2.016285,2.01473,2.019594,2.012237
2023-11-22 16:12:21.007000-05:00,2023-11-22,1,2.013957,1.982276,1.989815,1.002739,2.003622,0.000842390053,1.80686,0.000842390053,1.004295,2.008507,1.994978,0.000906797415,1.011836,2.113767,6.567826,2.008441,1.013668,2.008041,2.015798,2.01087,2.012889,2.014136,2.012868,2.018913,2.015766
2023-11-22 16:12:31.007000-05:00,2023-11-22,1,2.002656,1.981942,1.989373,0.998056223,2.002579,0.000906797415,1.800999,0.000890695575,1.00388,2.015418,2.001873,0.001035612,0.996653276,2.115588,6.576354,2.006069,0.983011688,2.003597,2.014628,2.015983,2.009191,2.012444,2.011467,2.018994,2.019348
2023-11-22 16:12:41.007000-05:00,2023-11-22,1,2.01056,1.981855,1.989316,0.998725248,2.001465,0.000890695575,1.86337,0.000922899256,1.012523,2.015294,2.002259,0.000922899256,1.006115,2.109997,6.568817,2.0063,1.008189,2.003623,2.014412,2.015666,2.008899,2.012015,2.010894,2.018761,2.019033
2023-11-22 16:12:51.007000-05:00,2023-11-22,1,2.005913,1.982112,1.989592,1.000509,2.01143,0.000906797415,1.907214,0.000906797415,1.013769,2.016079,2.002227,0.000922899256,1.004261,2.090249,6.56987,2.015114,1.014195,2.013953,2.005191,2.015922,2.017019,2.01867,2.018748,2.019258,2.016509
2023-11-22 16:13:01.007000-05:00,2023-11-22,1,2.010311,1.982288,1.989796,1.00806,2.003271,0.000890695575,1.897359,0.000955102937,1.013865,2.007157,1.996653,0.000858491893,1.006786,2.117362,6.565085,2.007501,1.008476,2.008101,2.015816,2.010916,2.012886,2.01417,2.012736,2.01905,2.016226
2023-11-22 16:13:11.007000-05:00,2023-11-22,1,2.006629,1.982452,1.990004,0.999426131,2.007709,0.000890695575,1.907373,0.000906797415,1.008657,2.012967,1.998393,0.000971204778,1.003893,2.120941,6.57022,2.011915,1.000457,2.014127,2.015859,2.011112,2.017299,2.017914,2.016224,2.019058,2.013363
2023-11-22 16:13:21.007000-05:00,2023-11-22,1,2.011126,1.982312,1.989854,0.998104011,2.004103,0.000987306619,1.940004,0.000874593734,1.012667,2.006787,2.005578,0.000890695575,1.008911,2.097071,6.570787,2.00854,1.012454,2.008776,2.015899,2.009587,2.01339,2.014679,2.013265,2.019078,2.014784
2023-11-22 16:13:31.007000-05:00,2023-11-22,1,2.004364,1.981482,1.989133,1.001911,2.0113,0.000858491893,1.931379,0.000858491893,1.00658,2.015909,2.000745,0.000858491893,1.007489,2.117777,6.569889,2.01433,1.012502,2.013351,2.006684,2.01555,2.011737,2.010109,2.018624,2.018871,2.017334
2023-11-22 16:13:41.007000-05:00,2023-11-22,1,2.012146,1.982496,1.990015,1.004141,2.004765,0.000874593734,1.830451,0.000858491893,1.008098,2.008442,2.002775,0.000939001097,1.006578,2.093924,6.562335,2.009601,1.008332,2.011836,2.016182,2.008101,2.015683,2.015662,2.014101,2.0195,2.01138
2023-11-22 16:13:51.007000-05:00,2023-11-22,1,2.00408,1.981457,1.989086,0.998374807,2.011752,0.000906797415,1.789323,0.000874593734,1.011069,2.01625,2.003902,0.000890695575,0.984091518,2.112121,6.553461,2.012976,1.01001,2.013666,2.006758,2.015455,2.010998,2.010266,2.018353,2.018834,2.01708
2023-11-22 16:14:01.007000-05:00,2023-11-22,1,2.011519,1.982453,1.989994,0.998916398,2.007691,0.000955102937,1.821555,0.000890695575,1.00773,2.011643,1.998973,0.001051714,0.998682975,2.121404,6.573512,2.011146,0.991174989,2.013379,2.016057,2.010112,2.016675,2.017265,2.015778,2.019483,2.014423
2023-11-22 16:14:11.007000-05:00,2023-11-22,1,2.010643,1.982209,1.989793,1.001497,2.003435,0.000874593734,1.870925,0.000906797415,1.007506,2.006137,1.978868,0.000906797415,0.995134997,2.11741,6.57187,2.007169,0.986558171,2.008572,2.015927,2.013085,2.013058,2.013618,2.012316,2.018909,2.018781
